title,authors,url
Detecting Scattered and Tangled Quality Concerns in Source Code to Aid Maintenance and Evolution Tasks,"Krasniqi, Rrezarta",https://doi.org/10.1109/ICSE-Companion58688.2023.00051
What Would You Do? An Ethical AI Quiz,"Teo, Wei, Teoh, Ze, Arabi, Dayang Abang, Aboushadi, Morad, Lai, Khairenn, Ng, Zhe, Pant, Aastha, Hoda, Rashina, Tantithamthavorn, Chakkrit, Turhan, Burak",https://doi.org/10.1109/ICSE-Companion58688.2023.00036
Unsupervised extreme multi label classification of stack overflow posts,"Devine, Peter, Blincoe, Kelly",https://doi.org/10.1145/3528588.3528652
Syntest-JavaScript: Automated Unit-Level Test Case Generation for JavaScript,"Olsthoorn, Mitchell, Stallenberg, Dimitri, Panichella, Annibale",https://doi.org/10.1145/3643659.3643928
SERP4IoT '24: Proceedings of the ACM/IEEE 6th International Workshop on Software Engineering Research &amp; Practices for the Internet of Things,,
ICSE-SEET '23: Proceedings of the 45th International Conference on Software Engineering: Software Engineering Education and Training,,
PPT4J: Patch Presence Test for Java Binaries,"Pan, Zhiyuan, Hu, Xing, Xia, Xin, Zhan, Xian, Lo, David, Yang, Xiaohu",https://doi.org/10.1145/3597503.3639231
Formal Methods in Requirements Engineering: Survey and Future Directions,"Lorch, Robert, Meng, Baoluo, Siu, Kit, Moitra, Abha, Durling, Michael, Paul, Saswata, Varanasi, Sarat Chandra, Mcmillan, Craig",https://doi.org/10.1145/3644033.3644373
GitBug-Java: A Reproducible Benchmark of Recent Java Bugs,"Silva, Andr\'{e",https://doi.org/10.1145/3643991.3644884
Fonte: Finding Bug Inducing Commits from Failures,"An, Gabin, Hong, Jingun, Kim, Naryeong, Yoo, Shin",https://doi.org/10.1109/ICSE48619.2023.00059
Learning Models of Cyber-Physical Systems with Discrete and Continuous Behaviour for Digital Twin Synthesis,"Wallner, Felix",https://doi.org/10.1145/3639478.3639793
Trust in Software Supply Chains: Blockchain-Enabled SBOM and the AIBOM Future,"Xia, Boming, Zhang, Dawen, Liu, Yue, Lu, Qinghua, Xing, Zhenchang, Zhu, Liming",https://doi.org/10.1145/3643662.3643957
MicroMatic: Fully Automated Microservices Identification Approach From Monolithic Systems,"Trabelsi, Imen, Popa, Bianca, Pereyrol, Jeremie, Beaulieu, Pier-Olivier, Moha, Naouel",https://doi.org/10.1145/3643794.3648283
GAS '24: Proceedings of the ACM/IEEE 8th International Workshop on Games and Software Engineering,,
Autonomic Testing: Testing with Scenarios from Production,"Qiu, Ketai",https://doi.org/10.1145/3639478.3639802
Continuously Accelerating Research,"Barr, Earl, Bell, Jonathan, Hilton, Michael, Mechtaev, Sergey, Timperley, Christopher",https://doi.org/10.1109/ICSE-NIER58687.2023.00028
Incident-Aware Duplicate Ticket Aggregation for Cloud Systems,"Liu, Jinyang, He, Shilin, Chen, Zhuangbin, Li, Liqun, Kang, Yu, Zhang, Xu, He, Pinjia, Zhang, Hongyu, Lin, Qingwei, Xu, Zhangwei, Rajmohan, Saravan, Zhang, Dongmei, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00193
Patchmatch: A Tool for Locating Patches of Open Source Project Vulnerabilities,"Shen, Kedi, Zhang, Yun, Bao, Lingfeng, Wan, Zhiyuan, Li, Zhuorong, Wu, Minghui",https://doi.org/10.1109/ICSE-Companion58688.2023.00049
Causal Graph Fuzzing for Fair ML Sofware Development,"Monjezi, Verya, Kumar, Ashish, Tan, Gang, Trivedi, Ashutosh, Tizpaz-Niari, Saeid",https://doi.org/10.1145/3639478.3643530
JetTrain: IDE-Native Machine Learning Experiments,"Trofimov, Artem, Kostyukov, Mikhail, Ugdyzhekov, Sergei, Ponomareva, Natalia, Naumov, Igor, Melekhovets, Maksim",https://doi.org/10.1145/3643796.3648455
A Conceptual Framework and Recommendations for Open Data and Artifacts in Empirical Software Engineering,"Runeson, Per, Soderberg, Emma, Host, Martin",https://doi.org/10.1145/3643664.3648206
SBFT Tool Competition 2024 - CPS-UAV Test Case Generation Track,"Khatiri, Sajad, Saurabh, Prasun, Zimmermann, Timothy, Munasinghe, Charith, Birchler, Christian, Panichella, Sebastiano",https://doi.org/10.1145/3643659.3643931
Translating between SQL Dialects for Cloud Migration,"Zmigrod, Ran, Alamir, Salwa, Liu, Xiaomo",https://doi.org/10.1145/3639477.3639727
Understanding the Changing Landscape of Automotive Software Vulnerabilities: Insights from a Seven-Year Analysis,"Basu, Srijita, Staron, Miroslaw",https://doi.org/10.1109/SVM66695.2025.00006
CatIss: an intelligent tool for categorizing issues reports using transformers,"Izadi, Maliheh",https://doi.org/10.1145/3528588.3528662
An automatic grading system for a high school-level computational thinking course,"Tisha, Sirazum Munira, Oregon, Rufino A., Baumgartner, Gerald, Alegre, Fernando, Moreno, Juana",https://doi.org/10.1145/3528231.3528357
On the Need for Empirically Investigating Fast-Growing Programming Languages,"Kumar, Jahnavi, Chimalakonda, Sridhar",https://doi.org/10.1145/3639478.3643524
On the Self-Governance and Episodic Changes in Apache Incubator Projects: An Empirical Study,"Yin, Likang, Zhang, Xiyu, Filkov, Vladimir",https://doi.org/10.1109/ICSE48619.2023.00066
GitBug-Actions: Building Reproducible Bug-Fix Benchmarks with GitHub Actions,"Saavedra, Nuno, Silva, Andr\'{e",https://doi.org/10.1145/3639478.3640023
SWITCH: An Exemplar for Evaluating Self-Adaptive ML-Enabled Systems,"Marda, Arya, Kulkarni, Shubham, Vaidhyanathan, Karthik",https://doi.org/10.1145/3643915.3644105
FAIR: Flow Type-Aware Pre-Training of Compiler Intermediate Representations,"Niu, Changan, Li, Chuanyi, Ng, Vincent, Lo, David, Luo, Bin",https://doi.org/10.1145/3597503.3608136
REDriver: Runtime Enforcement for Autonomous Vehicles,"Sun, Yang, Poskitt, Christopher M., Zhang, Xiaodong, Sun, Jun",https://doi.org/10.1145/3597503.3639151
ExEn '24: Proceedings of the 2024 Workshop on Explainability Engineering,,
A Multi-Dimensional Visual Analytics Tool for the Security Posture of Open-Source Software,"Li, Tianyu, Lu, Chaomeng, Lagaisse, Bert",https://doi.org/10.1109/SVM66695.2025.00007
CCRep: Learning Code Change Representations via Pre-Trained Code Model and Query Back,"Liu, Zhongxin, Tang, Zhijie, Xia, Xin, Yang, Xiaohu",https://doi.org/10.1109/ICSE48619.2023.00014
Skill Recommendation for New Contributors in Open-Source Software,"Santos, Fabio",https://doi.org/10.1109/ICSE-Companion58688.2023.00084
Raisin: Identifying Rare Sensitive Functions for Bug Detection,"Huang, Jianjun, Nie, Jianglei, Gong, Yuanjun, You, Wei, Liang, Bin, Bian, Pan",https://doi.org/10.1145/3597503.3639165
Developing a Taxonomy for Agile Scaling Frameworks,"Turhan, Yagmur, Buehrle, Deborah, Herzwurm, Georg",https://doi.org/10.1145/3643690.3648239
Enhancing Testing at Meta with Rich-State Simulated Populations,"Alshahwan, Nadia, Blasi, Arianna, Bojarczuk, Kinga, Ciancone, Andrea, Gucevska, Natalija, Harman, Mark, Krolikowski, Michal, Rojas, Rubmary, Martac, Dragos, Schellaert, Simon, Ustiuzhanina, Kate, Harper, Inna, Jia, Yue, Lewis, Will",https://doi.org/10.1145/3639477.3639729
Systematic Testing of a ROS Interface Specification Backend,"Mey, Johannes, Podlubne, Ariel, Sch\""{o",https://doi.org/10.1145/3643663.3643964
"Towards stability, predictability, and quality of intelligent automation services: ECIT product journey from on-premise to as-a-service","Kedziora, Damian, Siemon, Dominik, Elshan, Edona, So\'{n",https://doi.org/10.1145/3643690.3648595
A Multi-Faceted Vulnerability Searching Website Powered by Aspect-Level Vulnerability Knowledge Graph,"Sun, Jiamou, Xing, Zhenchang, Lu, Qinghua, Xu, Xiwei, Zhu, Liming",https://doi.org/10.1109/ICSE-Companion58688.2023.00025
Metamorphic Testing and Debugging of Tax Preparation Software,"Tizpaz-Niari, Saeid, Monjezi, Verya, Wagner, Morgan, Darian, Shiva, Reed, Krystia, Trivedi, Ashutosh",https://doi.org/10.1109/ICSE-SEIS58686.2023.00019
Adopting an Agile Approach for Reflective Learning and Teaching,"Leist, Eleanor, Lee, Jaejoon",https://doi.org/10.1145/3639474.3640055
pytest-Inline: An Inline Testing Tool for Python,"Liu, Yu, Thurston, Zachary, Han, Alan, Nie, Pengyu, Gligoric, Milos, Legunsen, Owolabi",https://doi.org/10.1109/ICSE-Companion58688.2023.00046
Employing Discrete Controller Synthesis for Developing Systems-of-Systems Controllers,"Li, Jialong, Manzano, Wallace, Yamauchi, Takuto, Matsuyama, Nobuhiro, Nakagawa, Elisa Yumi, Tei, Kenji",https://doi.org/10.1145/3643655.3643875
API Governance at Scale,"Ahmad, Mak, Geewax, J. J., Macvean, Andrew, Karger, David, Ma, Kwan-Liu",https://doi.org/10.1145/3639477.3639713
Understanding the building blocks of accountability in software engineering,"Alami, Adam, Ernst, Neil",https://doi.org/10.1145/3641822.3641880
"GenderMag Improves Discoverability in the Field, Especially for Women: An Multi-Year Case Study of Suggest Edit, a Code Review Feature","Murphy-Hill, Emerson, Elizondo, Alberto, Murillo, Ambar, Harbach, Marian, Vasilescu, Bogdan, Carlson, Delphine, Dessloch, Florian",https://doi.org/10.1145/3597503.3639097
Formal Synthesis of Uncertainty Reduction Controllers,"Carwehl, Marc, Imrie, Calum, Vogel, Thomas, Rodrigues, Gena\'{\i",https://doi.org/10.1145/3643915.3644095
Long-Term Static Analysis Rule Quality Monitoring Using True Negatives,"Luo, Linghui, Mukherjee, Rajdeep, Tripp, Omer, Sch\""{a",https://doi.org/10.1109/ICSE-SEIP58684.2023.00034
Understanding the Impact of Branch Edit Features for the Automatic Prediction of Merge Conflict Resolutions,"Aldndni, Waad, Servant, Francisco, Meng, Na",https://doi.org/10.1145/3643916.3644433
TechDebt '24: Proceedings of the 7th ACM/IEEE International Conference on Technical Debt,,
"Social news aggregations and the bitcoin: mapping their correlation through the three dimensions of content, sentiment and time","Pinelli, Nicholas, Pareschi, Remo",https://doi.org/10.1145/3528226.3528379
Detection of Inconsistencies between Guidance Pages and Actual Data Collection of Third-party SDKs in Android Apps,"Inayoshi, Hiroki, Kakei, Shohei, Saito, Shoichi",https://doi.org/10.1145/3647632.3647991
Commit Message Matters: Investigating Impact and Evolution of Commit Message Quality,"Li, Jiawei, Ahmed, Iftekhar",https://doi.org/10.1109/ICSE48619.2023.00076
Automated Boundary Identification for Machine Learning Classifiers,"Dobslaw, Felix, Feldt, Robert",https://doi.org/10.1145/3643659.3643927
Supporting Engineering Process Compliance via Generation of Detailed Guidance Actions,"Bilal, Anmol, Mayr-Dorn, Christoph, Egyed, Alexander",https://doi.org/10.1145/3666015.3666019
RoSE '24: Proceedings of the 2024 ACM/IEEE 6th International Workshop on Robotics Software Engineering,,
Path Complexity Analysis for Interprocedural Code,"Kaniyur, Mira Bhagirathi, Cavalcante-Studart, Ana, Yang, Yihan, Park, Sangeon, Chen, David, Lam, Duy, Bang, Lucas",https://doi.org/10.1145/3639478.3643527
Testing Graph Database Systems via Equivalent Query Rewriting,"Mang, Qiuyang, Fang, Aoyang, Yu, Boxi, Chen, Hanfei, He, Pinjia",https://doi.org/10.1145/3597503.3639200
Finding XPath Bugs in XML Document Processors via Differential Testing,"Li, Shuxin, Rigger, Manuel",https://doi.org/10.1145/3597503.3639208
Fences: Systematic Sample Generation for JSON Schemas using Boolean Algebra and Flow Graphs,"Otto, Bj\""{o",https://doi.org/10.1145/3644032.3644451
PAFOT: A Position-Based Approach for Finding Optimal Tests of Autonomous Vehicles,"Crespo-Rodriguez, Victor, Neelofar, Aleti, Aldeida",https://doi.org/10.1145/3644032.3644457
Learning Recovery Strategies for Dynamic Self-healing in Reactive Systems,"Sanabria, Mateo, Dusaric, Ivana, Cardozo, Nicol\'{a",https://doi.org/10.1145/3643915.3644097
A Landscape Study of Open-Source Tools for Software Bill of Materials (SBOM) and Supply Chain Security,"Garcia, Derek, Mirakorhli, Mehdi Tarrit, Dillon, Schuyler, Laporte, Kevin, Morrison, Matthew, Lu, Henry, Koscinski, Viktoria, Enoch, Christopher, Fazelnia, Mohamad, Chen, Roger",https://doi.org/10.1109/SVM66695.2025.00010
Are We There Yet? Unraveling the State-of-the-Art Smart Contract Fuzzers,"Wu, Shuohan, Li, Zihao, Yan, Luyi, Chen, Weimin, Jiang, Muhui, Wang, Chenxu, Luo, Xiapu, Zhou, Hao",https://doi.org/10.1145/3597503.3639152
Boidae: Your Personal Mining Platform,"Sigurdson, Brian, Flint, Samuel W., Dyer, Robert",https://doi.org/10.1145/3639478.3640026
RPG: Rust Library Fuzzing with Pool-based Fuzz Target Generation and Generic Support,"Xu, Zhiwu, Wu, Bohao, Wen, Cheng, Zhang, Bin, Qin, Shengchao, He, Mengda",https://doi.org/10.1145/3597503.3639102
CATMA: Conformance Analysis Tool For Microservice Applications,"Cao, Clinton, Schneider, Simon, Ferreyra, Nicolas E. Diaz, Verwer, Sicco, Panichella, Annibale, Scandariato, Riccardo",https://doi.org/10.1145/3639478.3640022
APIstic: A Large Collection of OpenAPI Metrics,"Serbout, Souhaila, Pautasso, Cesare",https://doi.org/10.1145/3643991.3644932
Delta Debugging for Property-Based Regression Testing of Quantum Programs,"Pontolillo, Gabriel Joseph, Mousavi, Mohammad Reza",https://doi.org/10.1145/3643667.3648219
Towards an Empirical Robustness Assessment Through Measuring Adversarial Subspaces,"Gala, Viraj Rohit, Schneider, Martin, Vogt, Marvin",https://doi.org/10.1145/3644032.3644464
Mozi: Discovering DBMS Bugs via Configuration-Based Equivalent Transformation,"Liang, Jie, Wu, Zhiyong, Fu, Jingzhou, Wang, Mingzhe, Sun, Chengnian, Jiang, Yu",https://doi.org/10.1145/3597503.3639112
DeepHyperion-UAV at the SBFT Tool Competition 2024 - CPS-UAV Test Case Generation Track,"Zohdinasab, Tahereh, Doreste, Andrea",https://doi.org/10.1145/3643659.3648551
Evokex at the SBFT 2024 Tool Competition,"Sadykov, Rustam, Abdullin, Azat, Akhin, Marat",https://doi.org/10.1145/3643659.3648558
PASTIS: A Framework for Distributed Ensemble Fuzzing,"David, Robin, Heitman, Christian",https://doi.org/10.1145/3643659.3648566
AmbieGen at the SBFT 2024 Tool Competition - CPS-UAV Track,"Humeniuk, Dmytro, Khomh, Foutse",https://doi.org/10.1145/3643659.3648552
Extracting Relevant Test Inputs from Bug Reports for Automatic Test Case Generation,Ou\'{e,https://doi.org/10.1145/3639478.3643537
FOX: Coverage-guided Fuzzing as Online Stochastic Control,"She, Dongdong, Storek, Adam, Xie, Yuchong, Kweon, Seoyoung, Srivastava, Prashast, Jana, Suman",https://doi.org/10.1145/3643659.3648562
OptAngle at the SBFT 2024 Tool Competition - Cyber-Physical Systems Track,"Babikian, Aren A., Varr\'{o",https://doi.org/10.1145/3643659.3648561
Why Reinforcement Learning in Energy Systems Needs Explanations,"Butt, Hallah Shahid, Schafer, Benjamin",https://doi.org/10.1145/3648505.3648510
WasmCFuzz: Structure-aware Fuzzing for Wasm Compilers,"Zhang, Xiangwei, Wang, Junjie, Du, Xiaoning, Liu, Shuang",https://doi.org/10.1145/3643662.3643959
From Input to Failure: Explaining Program Behavior via Cause-Effect Chains,"Smytzek, Marius",https://doi.org/10.1109/ICSE-Companion58688.2023.00081
"Educated Energy Efficiency Optimization of Distributed Software: Measure, Monitor, Mitigate","Peslalz, Tobias Leonhard Joschka, Katz, Bastian",https://doi.org/10.1109/GREENS66463.2025.00008
SEENG '22: Proceedings of the 4th International Workshop on Software Engineering Education for the Next Generation,,
Detecting Logic Bugs in Graph Database Management Systems via Injective and Surjective Graph Query Transformation,"Jiang, Yuancheng, Liu, Jiahao, Ba, Jinsheng, Yap, Roland H. C., Liang, Zhenkai, Rigger, Manuel",https://doi.org/10.1145/3597503.3623307
Detecting Automatic Software Plagiarism via Token Sequence Normalization,Sa\u{g,https://doi.org/10.1145/3597503.3639192
Do Automatic Test Generation Tools Generate Flaky Tests?,"Gruber, Martin, Roslan, Muhammad Firhard, Parry, Owain, Scharnb\""{o",https://doi.org/10.1145/3597503.3608138
Marco: A Stochastic Asynchronous Concolic Explorer,"Hu, Jie, Duan, Yue, Yin, Heng",https://doi.org/10.1145/3597503.3623301
Randomized Differential Testing of RDF Stores,"Yang, Rui, Zheng, Yingying, Tang, Lei, Dou, Wensheng, Wang, Wei, Wei, Jun",https://doi.org/10.1109/ICSE-Companion58688.2023.00041
On the Costs and Benefits of Adopting Lifelong Learning for Software Analytics - Empirical Study on Brown Build and Risk Prediction,"Olewicki, Doriane, Habchi, Sarra, Nayrolles, Mathieu, Faramarzi, Mojtaba, Chandar, Sarath, Adams, Bram",https://doi.org/10.1145/3639477.3639717
DIVER: Oracle-Guided SMT Solver Testing with Unrestricted Random Mutations,"Kim, Jongwook, So, Sunbeom, Oh, Hakjoo",https://doi.org/10.1109/ICSE48619.2023.00187
Creative and Correct: Requesting Diverse Code Solutions from AI Foundation Models,"Blyth, Scott, Treude, Christoph, Wagner, Markus",https://doi.org/10.1145/3650105.3652302
Time for Networks: Mutation Testing for Timed Automata Networks,Cort\'{e,https://doi.org/10.1145/3644033.3644378
Towards Model-Driven Dashboard Generation for Systems-of-Systems,"Rossi, Maria Teresa, Tundo, Alessandro, Mariani, Leonardo",https://doi.org/10.1145/3643655.3643876
ValidGen: A Tool for Automatic Generation of Validation Scripts to Support Rapid Requirements Validation,"Pan, Hongyue, Yang, Yilong",https://doi.org/10.1145/3639478.3640048
ECFuzz: Effective Configuration Fuzzing for Large-Scale Systems,"Li, Junqiang, Li, Senyi, Li, Keyao, Luo, Falin, Yu, Hongfang, Li, Shanshan, Li, Xiang",https://doi.org/10.1145/3597503.3623315
"Challenges, Strengths, and Strategies of Software Engineers with ADHD: A Case Study","Liebel, Grischa, Langlois, Noah, Gama, Kiev",https://doi.org/10.1145/3639475.3640107
MiniMon: Minimizing Android Applications with Intelligent Monitoring-Based Debloating,"Liu, Jiakun, Zhang, Zicheng, Hu, Xing, Thung, Ferdian, Maoz, Shahar, Gao, Debin, Toch, Eran, Zhao, Zhipeng, Lo, David",https://doi.org/10.1145/3597503.3639113
SoapOperaTG: A Tool for System Knowledge Graph Based Soap Opera Test Generation,"Su, Yanqi, Han, Zheming, Xing, Zhenchang, Xu, Xiwei, Zhu, Liming, Lu, Qinghua",https://doi.org/10.1109/ICSE-Companion58688.2023.00023
MorphQ: Metamorphic Testing of the Qiskit Quantum Computing Platform,"Paltenghi, Matteo, Pradel, Michael",https://doi.org/10.1109/ICSE48619.2023.00202
Understanding and Detecting On-the-Fly Configuration Bugs,"Wang, Teng, Jia, Zhouyang, Li, Shanshan, Zheng, Si, Yu, Yue, Xu, Erci, Peng, Shaoliang, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00062
Synthesis of Allowlists for Runtime Protection against SQLi,"Vorobyov, Kostyantyn, Gauthier, Francois, Krishnan, Padmanabhan",https://doi.org/10.1145/3639476.3639772
An Empirical Study on Software Bill of Materials: Where We Stand and the Road Ahead,"Xia, Boming, Bi, Tingting, Xing, Zhenchang, Lu, Qinghua, Zhu, Liming",https://doi.org/10.1109/ICSE48619.2023.00219
Towards Developing Effective Fault localization Technique for Termination Bugs in Loop Programs,"Al-Bataineh, Omar, Moonen, Leon",https://doi.org/10.1145/3643788.3648008
How do Machine Learning Projects use Continuous Integration Practices? An Empirical Study on GitHub Actions,"Bernardo, Jo\~{a",https://doi.org/10.1145/3643991.3644915
On the Difficulty of Identifying Incident-Inducing Changes,"Kapel, Eileen, Cruz, Luis, Spinellis, Diomidis, Van Deursen, Arie",https://doi.org/10.1145/3639477.3639755
Challenges in Empirically Testing Memory Persistency Models,"Klimis, Vasileios, Donaldson, Alastair F., Vafeiadis, Viktor, Wickerson, John, Raad, Azalea",https://doi.org/10.1145/3639476.3639765
Complementing Secure Code Review with Automated Program Analysis,"Charoenwet, Wachiraphan",https://doi.org/10.1109/ICSE-Companion58688.2023.00052
PILAR: Studying and Mitigating the Influence of Configurations on Log Parsing,"Dai, Hetong, Tang, Yiming, Li, Heng, Shang, Weiyi",https://doi.org/10.1109/ICSE48619.2023.00077
AIGROW: A Feedback-Driven Test Generation Framework for Hardware Model Checkers,"Deng, Wenjing",https://doi.org/10.1109/ICSE-Companion58688.2023.00085
A Methodology for Replicating Historical Exploits on EVM-Compatible Blockchains,"Chen, Zhiyang, Kemper, Phillip, Liu, Yi, Gorzny, Jan, Siqueira, Diego, Li, Yuekang, Pellegrino, Donato, Derka, Martin",https://doi.org/10.1109/WETSEB66605.2025.00014
Path Complexity of Recursive Functions,"Pregerson, Eli",https://doi.org/10.1109/ICSE-Companion58688.2023.00083
Detecting Isolation Bugs via Transaction Oracle Construction,"Dou, Wensheng, Cui, Ziyu, Dai, Qianwang, Song, Jiansen, Wang, Dong, Gao, Yu, Wang, Wei, Wei, Jun, Chen, Lei, Wang, Hanmo, Zhong, Hua, Huang, Tao",https://doi.org/10.1109/ICSE48619.2023.00101
Reducing Workload in Using AI-based API REST Test Generation,"Leu, Benjamin, Volken, Jonas, Kropp, Martin, Dogru, Nejdet, Anslow, Craig, Biddle, Robert",https://doi.org/10.1145/3644032.3644449
FuzzInMem: Fuzzing Programs via In-memory Structures,"Liu, Xuwei, You, Wei, Ye, Yapeng, Zhang, Zhuo, Huang, Jianjun, Zhang, Xiangyu",https://doi.org/10.1145/3597503.3639172
Detecting Security-Relevant Methods using Multi-label Machine Learning,"Johnson, Oshando, Piskachev, Goran, Krishnamurthy, Ranjith, Bodden, Eric",https://doi.org/10.1145/3643796.3648464
Graph Solver as a Service,"Ahmad, Fozail",https://doi.org/10.1109/ICSE-Companion58688.2023.00078
Finite Automata synthesis from Interactions,"Mahe, Erwan, Bannour, Boutheina, Gaston, Christophe, Lapitre, Arnault, Le Gall, Pascale",https://doi.org/10.1145/3644033.3644382
Improving Java Deserialization Gadget Chain Mining via Overriding-Guided Object Generation,"Cao, Sicong, Sun, Xiaobing, Wu, Xiaoxue, Bo, Lili, Li, Bin, Wu, Rongxin, Liu, Wei, He, Biao, Ouyang, Yu, Li, Jiajia",https://doi.org/10.1109/ICSE48619.2023.00044
Fulfilling Industrial Needs for Consistency among Engineering Artifacts,"Marchezan, Luciano, Assun\c{c",https://doi.org/10.1109/ICSE-SEIP58684.2023.00028
Finding Causally Different Tests for an Industrial Control System,"Poskitt, Christopher M., Chen, Yuqi, Sun, Jun, Jiang, Yu",https://doi.org/10.1109/ICSE48619.2023.00215
AdaFrenetic at the SBST 2022 tool competition,"Yan, Songyang, Fan, Ming",https://doi.org/10.1145/3526072.3527530
Analyzing the Impact of Context Representation and Scope in Code Infilling,"Heo, Jinseok, Lee, Eunseok",https://doi.org/10.1145/3639478.3643107
Coverage Guided Fault Injection for Cloud Systems,"Gao, Yu, Dou, Wensheng, Wang, Dong, Feng, Wenhan, Wei, Jun, Zhong, Hua, Huang, Tao",https://doi.org/10.1109/ICSE48619.2023.00186
EvoFuzz at the SBFT 2024 Tool Competition,"Moon, Seokhyeon, Jhi, Yoonchan",https://doi.org/10.1145/3643659.3648556
A comparative evaluation on the quality of manual and automatic test case generation techniques for scientific software: a case study of a python project for material science workflows,"Tr\""{u",https://doi.org/10.1145/3526072.3527523
Automated Security Repair for Helm Charts,"Minna, Francesco, Blaise, Agathe, Massacci, Fabio, Tuma, Katja",https://doi.org/10.1145/3639478.3643534
Behavior Trees with Dataflow: Coordinating Reactive Tasks in Lingua Franca,"Schulz-Rosengarten, Alexander, Ahmad, Akash, Clement, Malte, von Hanxleden, Reinhard, Asch, Benjamin, Lohstroh, Marten, Lee, Edward A., Quiros, Gustavo, Shukla, Ankit",https://doi.org/10.1145/3639478.3643093
Improving Fairness in Machine Learning Software via Counterfactual Fairness Thinking,"Yin, Zhipeng, Wang, Zichong, Zhang, Wenbin",https://doi.org/10.1145/3639478.3643531
Improving Program Debloating with 1-DU Chain Minimality,"Kim, Myeongsoo, Pande, Santosh, Orso, Alessandro",https://doi.org/10.1145/3639478.3643518
Analyzing Software Energy Consumption,"Noureddine, Adel",https://doi.org/10.1145/3639478.3643058
Lightweight Semantic Conflict Detection with Static Analysis,"De Jesus, Galileu Santos, Borba, Paulo, Bonif\'{a",https://doi.org/10.1145/3639478.3643118
PyEvolve: Automating Frequent Code Changes in Python ML Systems,"Dilhara, Malinda, Dig, Danny, Ketkar, Ameya",https://doi.org/10.1109/ICSE48619.2023.00091
SpecBCFuzz: Fuzzing LTL Solvers with Boundary Conditions,"Carvalho, Luiz, Degiovanni, Renzo, Cordy, Maxime, Aguirre, Nazareno, Le Traon, Yves, Papadakis, Mike",https://doi.org/10.1145/3597503.3639087
CryptOpt: Automatic Optimization of Straightline Code,"Kuepper, Joel, Wu, David, Erbsen, Andres, Gross, Jason, Conoly, Owen, Sun, Chuyue, Tian, Samuel, Chlipala, Adam, Chuengsatiansup, Chitchanok, Genkin, Daniel, Wagner, Markus, Yarom, Yuval",https://doi.org/10.1109/ICSE-Companion58688.2023.00042
TUMB at the SBFT 2024 Tool Competition - CPS-UAV Test Case Generation Track,"Tang, Shuncheng, Zhang, Zhenya, Cetinkaya, Ahmet, Arcaini, Paolo",https://doi.org/10.1145/3643659.3648602
Broadly Enabling KLEE to Effortlessly Find Unrecoverable Errors in Rust,"Zhang, Ying, Li, Peng, Ding, Yu, Wang, Lingxiang, Williams, Dan, Meng, Na",https://doi.org/10.1145/3639477.3639714
Specification Completion for Sustainable Software Development via Sustainability-Driven Mining,"Ailane, Mohamed Toufik, Rubner, Carolin, Rausch, Andreas",https://doi.org/10.1109/GREENS66463.2025.00005
Quantum Solution for Configuration Selection and Prioritization,"Ammermann, Joshua, Brenneisen, Fabian Jakob, Bittner, Tim, Schaefer, Ina",https://doi.org/10.1145/3643667.3648221
Prioritizing Industrial Security Findings in Agile Software Development Projects,"Voggenreiter, Markus, Sch\""{o",https://doi.org/10.1109/ICSE-Companion58688.2023.00106
Presubmit Rescue: Automatically Ignoring FlakyTest Executions,"Hoang, Minh, Berding, Adrian",https://doi.org/10.1145/3643656.3643896
Translation Validation for JIT Compiler in the V8 JavaScript Engine,"Kwon, Seungwan, Kwon, Jaeseong, Kang, Wooseok, Lee, Juneyoung, Heo, Kihong",https://doi.org/10.1145/3597503.3639189
Carving UI Tests to Generate API Tests and API Specification,"Yandrapally, Rahulkrishna, Sinha, Saurabh, Tzoref-Brill, Rachel, Mesbah, Ali",https://doi.org/10.1109/ICSE48619.2023.00167
Cost-Effective Strategies for Building Energy Efficient Mobile Applications,"Bangash, Abdul Ali",https://doi.org/10.1109/ICSE-Companion58688.2023.00076
MirrorTaint: Practical Non-Intrusive Dynamic Taint Tracking for JVM-Based Microservice Systems,"Ouyang, Yicheng, Shao, Kailai, Chen, Kunqiu, Shen, Ruobing, Chen, Chao, Xu, Mingze, Zhang, Yuqun, Zhang, Lingming",https://doi.org/10.1109/ICSE48619.2023.00210
Generator-based Fuzzing with Input Features,"Kraus, Roman, Nguyen, Hoang Lam, Schneider, Martin A.",https://doi.org/10.1145/3643659.3643925
On ML-Based Program Translation: Perils and Promises,"Malyala, Aniketh, Zhou, Katelyn, Ray, Baishakhi, Chakraborty, Saikat",https://doi.org/10.1109/ICSE-NIER58687.2023.00017
Testing Database Engines via Query Plan Guidance,"Ba, Jinsheng, Rigger, Manuel",https://doi.org/10.1109/ICSE48619.2023.00174
Validating SMT Solvers via Skeleton Enumeration Empowered by Historical Bug-Triggering Inputs,"Sun, Maolin, Yang, Yibiao, Wen, Ming, Wang, Yongcong, Zhou, Yuming, Jin, Hai",https://doi.org/10.1109/ICSE48619.2023.00018
SBFT Tool Competition 2024 - Python Test Case Generation Track,"Erni, Nicolas, Al-Ameen, Mohammed, Birchler, Christian, Derakhshanfar, Pouria, Lukasczyk, Stephan, Panichella, Sebastiano",https://doi.org/10.1145/3643659.3643930
